Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Quinton Ganther,10.0,9.0,99.0,0.0,11.0,9.9,2009
Jacob Hester,11.0,9.0,24.0,0.0,2.7,2.2,2009
Chris Jennings,13.0,9.0,56.0,0.0,6.2,4.3,2009
Clinton Portis,12.0,9.0,57.0,1.0,6.3,4.8,2009
Jason Wright,11.0,9.0,53.0,2.0,5.9,4.8,2009
Arian Foster,9.0,8.0,93.0,0.0,11.6,10.3,2009
Jamal Lewis,11.0,8.0,88.0,0.0,11.0,8.0,2009
Lawrence Vickers,18.0,8.0,27.0,1.0,3.4,1.5,2009
Danny Woodhead,14.0,8.0,87.0,0.0,10.9,6.2,2009
John Kuhn,7.0,7.0,47.0,2.0,6.7,6.7,2009
Luke Lawton,10.0,7.0,31.0,0.0,4.4,3.1,2009
Corey McIntyre,8.0,7.0,55.0,0.0,7.9,6.9,2009
Ovie Mughelli,10.0,7.0,51.0,1.0,7.3,5.1,2009
Moran Norris,11.0,7.0,31.0,0.0,4.4,2.8,2009
Dantrell Savage,11.0,7.0,51.0,0.0,7.3,4.6,2009
Michael Bennett,7.0,6.0,65.0,0.0,10.8,9.3,2009
Jeremi Johnson,12.0,6.0,41.0,0.0,6.8,3.4,2009
Mike Karney,9.0,6.0,16.0,0.0,2.7,1.8,2009
Marcus Mason,7.0,6.0,58.0,0.0,9.7,8.3,2009
Willie Parker,7.0,6.0,64.0,1.0,10.7,9.1,2009
Michael Robinson,11.0,6.0,24.0,0.0,4.0,2.2,2009
Owen Schmitt,11.0,6.0,21.0,1.0,3.5,1.9,2009
Tyrell Sutton,11.0,6.0,62.0,0.0,10.3,5.6,2009
Korey Hall,7.0,5.0,41.0,0.0,8.2,5.9,2009
Lynell Hamilton,7.0,5.0,48.0,0.0,9.6,6.9,2009
Mike Hart,8.0,5.0,54.0,0.0,10.8,6.8,2009
Greg Jones,10.0,5.0,14.0,0.0,2.8,1.4,2009
Jason McKie,10.0,5.0,13.0,0.0,2.6,1.3,2009
Louis Rankin,7.0,5.0,33.0,0.0,6.6,4.7,2009
Bernard Scott,8.0,5.0,67.0,0.0,13.4,8.4,2009
Aaron Stecker,5.0,5.0,34.0,0.0,6.8,6.8,2009
Michael Turner,7.0,5.0,35.0,0.0,7.0,5.0,2009
Mike Bell,4.0,4.0,12.0,0.0,3.0,3.0,2009
Tim Castille,6.0,4.0,37.0,1.0,9.3,6.2,2009
James Davis,5.0,4.0,5.0,0.0,1.3,1.0,2009
Madison Hedgecock,9.0,4.0,23.0,1.0,5.8,2.6,2009
Peyton Hillis,6.0,4.0,19.0,0.0,4.8,3.2,2009
Brad Hoover,9.0,4.0,23.0,1.0,5.8,2.6,2009
Dan Kreider,6.0,4.0,20.0,0.0,5.0,3.3,2009
Patrick Cobbs,4.0,3.0,23.0,0.0,7.7,5.8,2009
Samkon Gado,3.0,3.0,25.0,0.0,8.3,8.3,2009
Ahman Green,5.0,3.0,18.0,0.0,6.0,3.6,2009
Verron Haynes,4.0,3.0,20.0,0.0,6.7,5.0,2009
Edgerrin James,3.0,3.0,19.0,0.0,6.3,6.3,2009
Tony Richardson,5.0,3.0,10.0,0.0,3.3,2.0,2009
Chad Simpson,4.0,3.0,1.0,0.0,0.3,0.3,2009
Danny Ware,4.0,3.0,15.0,0.0,5.0,3.8,2009
LenDale White,5.0,3.0,14.0,0.0,4.7,2.8,2009
B.J. Askew,2.0,2.0,3.0,0.0,1.5,1.5,2009
Jackie Battle,2.0,2.0,-3.0,0.0,-1.5,-1.5,2009
Kyle Eckel,3.0,2.0,14.0,0.0,7.0,4.7,2009
Mike Goodson,2.0,2.0,15.0,0.0,7.5,7.5,2009
BenJarvus Green-Ellis,5.0,2.0,11.0,0.0,5.5,2.2,2009
Quinn Johnson,4.0,2.0,4.0,0.0,2.0,1.0,2009
Adrian Peterson,2.0,2.0,11.0,0.0,5.5,5.5,2009
Marcel Reece,4.0,2.0,20.0,0.0,10.0,5.0,2009
Clifton Smith,5.0,2.0,4.0,0.0,2.0,0.8,2009
Kolby Smith,2.0,2.0,9.0,0.0,4.5,4.5,2009
Terrelle Smith,4.0,2.0,7.0,0.0,3.5,1.8,2009
Fred Taylor,3.0,2.0,17.0,0.0,8.5,5.7,2009
Garrett Wolfe,3.0,2.0,12.0,0.0,6.0,4.0,2009
DeShawn Wynn,7.0,2.0,19.0,0.0,9.5,2.7,2009
Deon Anderson,3.0,1.0,5.0,0.0,5.0,1.7,2009
Kahlil Bell,3.0,1.0,4.0,0.0,4.0,1.3,2009
Matt Lawrence,1.0,1.0,4.0,0.0,4.0,4.0,2009
Stefan Logan,1.0,1.0,5.0,0.0,5.0,5.0,2009
Chris Ogbonnaya,2.0,1.0,19.0,0.0,19.0,9.5,2009
Chris Pressley,1.0,1.0,2.0,0.0,2.0,2.0,2009
Brock Bolen,3.0,0.0,0.0,0.0,0.0,0.0,2009
Eldra Buckley,0.0,0.0,0.0,0.0,0.0,0.0,2009
Carey Davis,0.0,0.0,0.0,0.0,0.0,0.0,2009
Tony Fiammetta,3.0,0.0,0.0,0.0,0.0,0.0,2009
Shonn Greene,5.0,0.0,0.0,0.0,0.0,0.0,2009
Gartrell Johnson,1.0,0.0,0.0,0.0,0.0,0.0,2009
LaMont Jordan,4.0,0.0,0.0,0.0,0.0,0.0,2009
Oren O'Neal,0.0,0.0,0.0,0.0,0.0,0.0,2009
Xavier Omon,1.0,0.0,0.0,0.0,0.0,0.0,2009
Montell Owens,1.0,0.0,0.0,0.0,0.0,0.0,2009
Jalen Parmele,0.0,0.0,0.0,0.0,0.0,0.0,2009
Javon Ringer,0.0,0.0,0.0,0.0,0.0,0.0,2009
Kory Sheets,0.0,0.0,0.0,0.0,0.0,0.0,2009
Javarris Williams,1.0,0.0,0.0,0.0,0.0,0.0,2009
Albert Young,0.0,0.0,0.0,0.0,0.0,0.0,2009
