Player,Rec_Tgt,Rec_Rec,Rec_Yds,Rec_TD,Rec_Y/R,Rec_Y/Tgt,Year
Jerome Harrison,4.0,4.0,42.0,0.0,10.5,10.5,2010
Jerome Harrison,9.0,8.0,43.0,0.0,5.4,4.8,2010
Marion Barber III,16.0,11.0,49.0,0.0,4.5,3.1,2010
Greg Jones,11.0,11.0,47.0,0.0,4.3,4.3,2010
Bernard Scott,13.0,11.0,60.0,0.0,5.5,4.6,2010
Kevin Smith,16.0,11.0,123.0,0.0,11.2,7.7,2010
DeAngelo Williams,13.0,11.0,61.0,0.0,5.5,4.7,2010
Tim Castille,12.0,10.0,43.0,0.0,4.3,3.6,2010
Kenneth Darby,13.0,10.0,61.0,1.0,6.1,4.7,2010
Javarris James,11.0,9.0,63.0,0.0,7.0,5.7,2010
Isaac Redman,10.0,9.0,72.0,2.0,8.0,7.2,2010
Leon Washington,13.0,9.0,79.0,0.0,8.8,6.1,2010
Aaron Brown,13.0,8.0,45.0,0.0,5.6,3.5,2010
Patrick Cobbs,18.0,8.0,91.0,2.0,11.4,5.1,2010
Jerome Felton,15.0,8.0,54.0,0.0,6.8,3.6,2010
Vonta Leach,15.0,8.0,91.0,0.0,11.4,6.1,2010
Michael Robinson,13.0,8.0,37.0,0.0,4.6,2.8,2010
Jonathan Stewart,14.0,8.0,103.0,1.0,12.9,7.4,2010
Jason Wright,16.0,8.0,42.0,0.0,5.3,2.6,2010
Heath Evans,11.0,7.0,41.0,1.0,5.9,3.7,2010
Chris Gronkowski,14.0,7.0,35.0,1.0,5.0,2.5,2010
Brandon Jacobs,13.0,7.0,59.0,0.0,8.4,4.5,2010
Sammy Morris,12.0,7.0,77.0,0.0,11.0,6.4,2010
Javon Ringer,8.0,7.0,44.0,0.0,6.3,5.5,2010
Derrick Ward,11.0,7.0,61.0,0.0,8.7,5.5,2010
Danny Ware,9.0,7.0,67.0,0.0,9.6,7.4,2010
Mike Bell,10.0,7.0,67.0,0.0,9.6,6.7,2010
Mike Bell,3.0,1.0,5.0,0.0,5.0,1.7,2010
Mike Bell,7.0,6.0,62.0,0.0,10.3,8.9,2010
Kevin Faulk,10.0,6.0,62.0,0.0,10.3,6.2,2010
Mike Hart,6.0,6.0,25.0,0.0,4.2,4.2,2010
Naufahu Tahi,6.0,6.0,39.0,1.0,6.5,6.5,2010
LeGarrette Blount,7.0,5.0,14.0,0.0,2.8,2.0,2010
Lorenzo Booker,6.0,5.0,32.0,0.0,6.4,5.3,2010
Anthony Dixon,5.0,5.0,11.0,0.0,2.2,2.2,2010
Tony Fiammetta,10.0,5.0,34.0,0.0,6.8,3.4,2010
Mike Karney,5.0,5.0,14.0,0.0,2.8,2.8,2010
Spencer Larsen,5.0,5.0,51.0,1.0,10.2,10.2,2010
Clinton Portis,9.0,5.0,55.0,0.0,11.0,6.1,2010
Tony Richardson,5.0,5.0,31.0,0.0,6.2,6.2,2010
Beanie Wells,8.0,5.0,74.0,0.0,14.8,9.3,2010
Mike Cox,4.0,4.0,27.0,0.0,6.8,6.8,2010
James Davis,5.0,4.0,45.0,0.0,11.3,9.0,2010
James Davis,0.0,0.0,0.0,0.0,0.0,0.0,2010
James Davis,5.0,4.0,45.0,0.0,11.3,9.0,2010
Laurence Maroney,7.0,4.0,50.0,0.0,12.5,7.1,2010
Corey McIntyre,8.0,4.0,32.0,0.0,8.0,4.0,2010
Moran Norris,9.0,4.0,20.0,0.0,5.0,2.2,2010
Lawrence Vickers,9.0,4.0,15.0,0.0,3.8,1.7,2010
Lance Ball,6.0,3.0,16.0,0.0,5.3,2.7,2010
Gartrell Johnson,5.0,3.0,6.0,0.0,2.0,1.2,2010
Quinn Johnson,4.0,3.0,26.0,0.0,8.7,6.5,2010
Deji Karim,7.0,3.0,10.0,0.0,3.3,1.4,2010
Joe McKnight,4.0,3.0,20.0,0.0,6.7,5.0,2010
Dimitri Nance,4.0,3.0,30.0,0.0,10.0,7.5,2010
Steve Slaton,4.0,3.0,11.0,0.0,3.7,2.8,2010
Michael Bennett,2.0,2.0,9.0,0.0,4.5,4.5,2010
John Conner,4.0,2.0,9.0,0.0,4.5,2.3,2010
Quinton Ganther,3.0,2.0,9.0,0.0,4.5,3.0,2010
Quinton Ganther,1.0,0.0,0.0,0.0,0.0,0.0,2010
Quinton Ganther,2.0,2.0,9.0,0.0,4.5,4.5,2010
Madison Hedgecock,2.0,2.0,8.0,0.0,4.0,4.0,2010
Reagan Maui'a,6.0,2.0,20.0,0.0,10.0,3.3,2010
Garrett Mills,3.0,2.0,19.0,0.0,9.5,6.3,2010
James Starks,4.0,2.0,15.0,0.0,7.5,3.8,2010
Fred Taylor,3.0,2.0,6.0,0.0,3.0,2.0,2010
Keith Toston,2.0,2.0,29.0,0.0,14.5,14.5,2010
Albert Young,2.0,2.0,11.0,0.0,5.5,5.5,2010
Jackie Battle,3.0,1.0,9.0,0.0,9.0,3.0,2010
Brock Bolen,3.0,1.0,15.0,0.0,15.0,5.0,2010
Eldra Buckley,2.0,1.0,10.0,0.0,10.0,5.0,2010
Rock Cartwright,3.0,1.0,10.0,0.0,10.0,3.3,2010
Korey Hall,1.0,1.0,9.0,0.0,9.0,9.0,2010
Lex Hilliard,2.0,1.0,3.0,0.0,3.0,1.5,2010
Kareem Huggins,2.0,1.0,7.0,0.0,7.0,3.5,2010
Chris Ivory,1.0,1.0,17.0,0.0,17.0,17.0,2010
Kregg Lumpkin,1.0,1.0,12.0,0.0,12.0,12.0,2010
Jerious Norwood,3.0,1.0,9.0,0.0,9.0,3.0,2010
Cedric Peerman,3.0,1.0,11.0,0.0,11.0,3.7,2010
Chris Pressley,1.0,1.0,6.0,0.0,6.0,6.0,2010
Dominic Rhodes,4.0,1.0,4.0,0.0,4.0,1.0,2010
Curtis Brinkley,0.0,0.0,0.0,0.0,0.0,0.0,2010
Andre Brown,0.0,0.0,0.0,0.0,0.0,0.0,2010
Jehuu Caulcrick,0.0,0.0,0.0,0.0,0.0,0.0,2010
Thomas Clayton,0.0,0.0,0.0,0.0,0.0,0.0,2010
Thomas Clayton,0.0,0.0,0.0,0.0,0.0,0.0,2010
Thomas Clayton,0.0,0.0,0.0,0.0,0.0,0.0,2010
Jonathan Dwyer,0.0,0.0,0.0,0.0,0.0,0.0,2010
Ryan Grant,0.0,0.0,0.0,0.0,0.0,0.0,2010
Jerome Johnson,1.0,0.0,0.0,0.0,0.0,0.0,2010
Larry Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2010
Stefan Logan,1.0,0.0,0.0,0.0,0.0,0.0,2010
Devin Moore,0.0,0.0,0.0,0.0,0.0,0.0,2010
Antone Smith,1.0,0.0,0.0,0.0,0.0,0.0,2010
Josh Vaughan,0.0,0.0,0.0,0.0,0.0,0.0,2010
Leonard Weaver,0.0,0.0,0.0,0.0,0.0,0.0,2010
Garrett Wolfe,0.0,0.0,0.0,0.0,0.0,0.0,2010
